时间截 R分量 G分量 B分量  Y分量 U分量 V分量 脉搏 血氧
1409910953999 224.38786 27.708216 9.663516  90.10056 43.749348 110.45187 0 0
1409910954101 224.27057 27.697292 9.66875  90.05174 43.75995 110.425575 0 0
1409910954159 224.3564 27.778854 10.158802  90.20049 43.819946 110.43401 0 0
1409910954282 224.36302 27.716146 9.79155  90.113686 43.778698 110.45948 0 0
1409910954337 224.3122 27.37465 9.648112  89.882 43.806873 110.51286 0 0
1409910954422 224.27812 27.468712 9.749844  89.9357 43.81354 110.4705 0 0
1409910954526 224.34282 27.344856 9.667644  89.88362 43.80521 110.51435 0 0
1409910954587 224.49525 27.628307 9.762748  90.10742 43.76617 110.493774 0 0
1409910954633 224.69698 27.823204 9.6003  90.26907 43.69401 110.52235 0 0
1409910954755 224.75896 27.834896 9.405586  90.25015 43.66935 110.532394 0 0
1409910954822 224.87396 27.972942 9.766914  90.41126 43.689167 110.517654 0 0
1409910954912 224.4626 27.585352 9.725573  90.09609 43.755756 110.50398 0 0
1409910955006 224.2947 27.257462 9.941211  89.8474 43.8587 110.513176 0 0
1409910955049 224.43364 27.403112 9.970716  89.9859 43.83284 110.519585 0 0
1409910955165 224.47011 27.431028 9.988763  90.00883 43.832943 110.520935 0 0
1409910955247 224.80406 27.975182 9.947083  90.42184 43.725235 110.515625 0 0
1409910955363 224.79724 27.670443 9.806458  90.22822 43.74065 110.576614 0 0
1409910955411 224.94553 27.836224 9.851068  90.38112 43.710884 110.57761 0 0
1409910955526 225.0573 28.140156 9.946172  90.60384 43.674114 110.54383 0 0
1409910955559 225.17041 28.150312 9.933437  90.64436 43.661198 110.56919 0 0
1409910955651 225.2203 28.207409 9.990248  90.7008 43.658726 110.56867 0 0
1409910955759 225.30292 28.363697 10.005378  90.81987 43.630573 110.557526 0 0
1409910955800 224.95734 28.277044 9.99599  90.64155 43.683205 110.4907 0 0
1409910955882 224.96094 28.221823 10.015547  90.61629 43.693516 110.505806 0 0
1409910955983 225.09412 28.360443 10.068594  90.743034 43.676197 110.51292 0 0
1409910956042 225.12375 28.414219 10.084427  90.78337 43.664948 110.511795 0 0
1409910956105 225.14854 28.548998 10.10556  90.86337 43.65052 110.48701 0 0
1409910956228 225.21657 28.687904 10.162252  90.97758 43.62883 110.47583 0 0
1409910956297 225.3663 28.95487 10.215912  91.18104 43.58906 110.46232 0 0
1409910956346 225.45688 29.204727 10.30694  91.35805 43.566196 110.42797 0 0
1409910956480 225.4249 29.028463 10.255703  91.24538 43.579247 110.45711 0 0
1409910956524 225.53876 29.06073 10.260638  91.3062 43.562733 110.47854 0 0
1409910956629 225.55952 29.069323 10.249869  91.31226 43.555496 110.4794 0 0
1409910956718 225.13016 28.554817 10.098971  90.85573 43.64198 110.47888 0 0
1409910956768 225.2699 28.654987 10.14888  90.96059 43.63039 110.49141 0 0
1409910956889 225.29141 28.716003 10.165847  91.00652 43.621925 110.4888 0 0
1409910956958 225.2026 28.48194 10.058476  90.84264 43.637684 110.513824 0 0
1409910957022 225.20844 28.306303 9.998086  90.73546 43.652657 110.548645 0 0
1409910957131 225.2576 28.36043 10.002396  90.78551 43.63693 110.548515 0 0
1409910957207 225.23755 28.212357 9.952252  90.69422 43.648464 110.57396 0 0
1409910957320 225.2385 28.115417 9.909987  90.63762 43.651222 110.5901 0 0
1409910957368 225.2172 27.941511 9.802956  90.51476 43.660286 110.62203 0 0
1409910957495 224.83723 27.6 9.724909  90.179375 43.729454 110.58774 0 0
1409910957544 224.8126 27.699453 9.808907  90.23331 43.739765 110.570625 0 0
1409910957641 224.80801 27.557917 9.772318  90.14678 43.753696 110.59698 0 0
1409910957711 225.03058 28.386236 10.065925  90.727356 43.670887 110.486275 0 0
1409910957809 225.07661 29.15931 10.360625  91.19581 43.617657 110.34292 0 0
1409910957862 225.33786 29.838503 10.556028  91.68818 43.53594 110.27138 0 0
1409910957970 225.33932 29.60405 10.461198  91.549065 43.549427 110.31854 0 0
1409910958039 225.26323 29.36694 10.372096  91.381134 43.569557 110.34617 0 0
1409910958085 225.36037 29.936718 10.534583  91.745445 43.506588 110.25393 0 0
1409910958207 225.24646 29.48082 10.418086  91.44787 43.55927 110.31659 0 0
1409910958266 224.8848 28.985613 10.247201  91.02909 43.63143 110.32221 0 0
1409910958379 224.70807 29.01026 10.284622  90.98445 43.656067 110.27589 0 0
1409910958445 224.73183 29.048502 10.305586  91.01458 43.654324 110.27294 0 0
1409910958559 224.70964 28.99427 10.265039  90.9703 43.650494 110.27901 0 0
1409910958607 224.64449 29.109922 10.295599  91.01759 43.64815 110.239845 0 0
1409910958741 224.63698 29.101692 10.3034115  91.01285 43.654686 110.23878 0 0
1409910958791 224.72156 29.380404 10.356029  91.20029 43.608776 110.19922 0 0
1409910958911 224.70192 29.301132 10.31931  91.14809 43.614323 110.20792 0 0
1409910958989 224.66661 29.277082 10.280651  91.12124 43.612083 110.204636 0 0
1409910959109 224.65286 29.16789 10.220091  91.043945 43.619453 110.21945 0 0
1409910959158 224.22792 28.59608 10.031015  90.55679 43.704662 110.23128 0 0
1409910959312 224.24953 28.51569 10.002708  90.51428 43.707397 110.2549 0 0
1409910959354 224.08969 27.94405 9.788294  90.11979 43.756874 110.327705 0 0
1409910959399 224.03928 27.82328 9.756979  90.03082 43.771484 110.33982 0 0
1409910959506 223.92839 27.453463 9.636797  89.76675 43.814766 110.38534 0 0
1409910959609 223.98239 26.80315 9.398541  89.39488 43.852604 110.530365 0 0
1409910959670 223.86 25.480196 8.91164  88.552124 43.96245 110.76987 0 0
1409910959785 223.79666 24.952253 8.776836  88.22393 44.014637 110.86505 0 0
1409910959839 224.7852 23.362799 7.7790236  87.50811 44.012215 111.48271 0 0
1409910959941 226.14063 23.901054 8.171901  88.294075 43.91456 111.74758 0 0
1409910960023 226.27995 23.798737 8.387071  88.3254 43.94099 111.810936 0 0
1409910960119 226.26662 23.481146 8.262057  88.127815 43.96328 111.87596 0 0
1409910960164 226.18698 23.10711 8.1588545  87.87771 44.007553 111.93437 0 0
1409910960299 226.17265 22.861628 8.073972  87.724495 44.02742 111.98146 0 0
1409910960335 226.24323 22.634153 7.9620442  87.606186 44.031536 112.04521 0 0
1409910960391 226.2315 22.443542 7.9114842  87.49022 44.04776 112.081955 0 0
1409910960506 226.21214 22.23215 7.8213673  87.353294 44.06531 112.12065 0 0
1409910960558 227.63588 22.661575 8.074414  88.12314 43.932186 112.43011 0 0
1409910960662 227.62724 22.373894 7.9654946  87.94338 43.956642 112.49114 0 0
1409910960744 227.43599 21.954414 7.7953644  87.61031 44.002213 112.52677 0 0
1409910960789 227.05354 21.87707 7.836263  87.41893 44.063385 112.45315 0 0
1409910960877 227.09698 21.816158 7.8166795  87.395 44.067215 112.48172 0 0
1409910960961 227.09485 21.842344 7.7985935  87.41093 44.05638 112.47406 0 0
1409910961056 227.1088 21.863867 7.803763  87.42772 44.049583 112.471924 0 0
1409910961138 227.1026 21.796354 7.777474  87.385056 44.059505 112.484795 0 0
1409910961198 227.14328 21.662657 7.700078  87.31283 44.054478 112.52364 0 0
1409910961306 227.14969 21.525442 7.6553125  87.23064 44.06482 112.55476 0 0
1409910961368 227.18213 21.301823 7.56306  87.104 44.078934 112.606094 0 0
1409910961480 228.78786 22.30789 8.268463  88.329025 43.930054 112.846016 0 0
1409910961567 228.86656 22.147383 8.227513  88.264755 43.94159 112.900856 0 0
1409910961618 228.86026 21.634804 8.057774  87.93885 43.990467 113.002655 0 0
1409910961750 228.82729 21.494453 8.030547  87.84766 44.006954 113.02195 0 0
1409910961781 228.41417 21.18892 7.9885416  87.495575 44.09294 112.99049 0 0
1409910961875 228.49463 21.288048 8.0075655  87.58413 44.072838 112.99091 0 0
1409910961957 228.49734 21.249962 7.996302  87.57155 44.074608 112.99841 0 0
1409910962060 228.46094 21.242474 7.9930077  87.55198 44.080807 112.988464 0 0
1409910962118 228.55348 21.381042 8.035065  87.67271 44.055885 112.98242 0 0
1409910962264 228.61287 21.358906 8.010963  87.67996 44.051014 113.00383 0 0
1409910962294 228.70146 21.34418 7.985612  87.703636 44.03396 113.025314 0 0
1409910962382 228.74854 21.340508 7.990625  87.71706 44.03328 113.03687 0 0
1409910962441 228.78343 21.281927 7.9516535  87.70034 44.025806 113.05609 0 0
1409910962535 228.81 21.198725 7.9271355  87.65789 44.029556 113.08201 0 0
1409910962596 228.93526 21.432722 7.9786587  87.84789 43.992264 113.063774 0 0
1409910962739 228.5649 21.241861 7.9441276  87.59161 44.052917 113.00547 0 0
1409910962823 228.66656 21.51048 8.049909  87.79173 44.023804 112.98511 0 0
1409910962867 228.68573 21.45207 8.023242  87.76469 44.027084 112.99904 0 0
1409910963004 228.64052 21.400105 8.017643  87.71405 44.039715 112.99576 0 0
1409910963053 228.60234 21.098724 7.9264455  87.5175 44.067448 113.0469 0 0
1409910963138 228.655 21.147005 7.931341  87.56493 44.05625 113.05049 0 0
1409910963213 228.71141 21.152409 7.905885  87.59193 44.044792 113.06268 0 0
1409910963320 228.77078 21.370846 7.988021  87.746864 44.021095 113.0337 0 0
1409910963377 228.89563 21.839779 8.164102  88.09082 43.970757 112.96706 0 0
1409910963493 228.67287 21.987839 8.204375  88.10141 43.981434 112.88101 0 0
1409910963526 228.59203 21.955027 8.25026  88.04263 44.010338 112.872086 0 0
1409910963615 228.61151 21.892527 8.216628  88.01612 44.008724 112.89177 0 0
1409910963736 228.67276 21.977955 8.235377  88.092224 43.99427 112.8863 0 0
1409910963780 228.63193 21.852488 8.202201  87.99654 44.003674 112.90172 0 0
1409910963876 228.69048 21.878086 8.20155  88.03315 43.99732 112.9119 0 0
1409910963954 228.71709 21.794558 8.167227  87.99604 43.999245 112.932655 0 0
1409910964089 228.76292 21.699324 8.147682  87.95267 44.004765 112.96211 0 0
1409910964130 228.79901 21.515234 8.069596  87.85545 44.01198 113.00807 0 0
1409910964242 228.86067 21.550924 8.079414  87.90392 44.001587 113.01643 0 0
1409910964302 228.44016 21.181028 8.009727  87.52073 44.09034 112.98367 0 0
1409910964403 228.39796 21.374584 8.11845  87.61866 44.092007 112.94458 0 0
1409910964472 228.4699 21.432734 8.196068  87.68992 44.09651 112.949585 0 0
1409910964623 228.47005 21.339714 8.124414  87.62983 44.09677 112.97052 0 0
1409910964651 228.50954 21.30026 8.153828  87.6259 44.10419 112.987526 0 0
1409910964732 228.52542 21.279062 8.116276  87.61765 44.09669 112.99443 0 0
1409910964800 228.58708 21.307148 8.130768  87.65655 44.090626 113.00628 0 0
1409910964925 228.59677 21.209623 8.088633  87.601395 44.09104 113.02758 0 0
1409910964995 228.60959 20.86043 7.948164  87.39272 44.112473 113.09917 0 0
1409910965085 228.69922 20.93207 7.973893  87.465324 44.100834 113.10523 0 0
1409910965128 228.3313 20.590664 7.848737  87.122475 44.165207 113.08104 0 0
1409910965248 228.18724 20.598307 7.8945313  87.07136 44.18935 113.04737 0 0
1409910965309 228.3635 20.743216 7.9542317  87.22656 44.162785 113.06594 0 0
1409910965372 228.40448 20.821484 7.975664  87.29134 44.151356 113.06018 0 0
1409910965508 228.36475 20.70819 7.9432554  87.209496 44.1682 113.0744 0 0
1409910965573 228.46584 20.860924 7.9858985  87.33796 44.13836 113.068565 0 0
1409910965626 228.58199 21.01948 8.020287  87.478645 44.10763 113.06388 0 0
1409910965738 228.6289 21.085287 8.038255  87.53923 44.10065 113.06508 0 0
1409910965778 228.706 21.19987 8.061862  87.64057 44.07409 113.05898 0 0
1409910965858 228.74474 21.184557 8.084987  87.646065 44.076614 113.06797 0 0
1409910965942 228.80708 21.12112 8.02586  87.62633 44.065365 113.099976 0 0
1409910966039 228.87521 21.144882 7.988385  87.65794 44.048515 113.11068 0 0
1409910966140 228.5851 21.694374 8.211472  87.8959 44.04198 112.92083 0 0
1409910966218 228.57875 21.336823 8.101719  87.66917 44.075104 113.00175 0 0
1409910966310 228.6851 21.361485 8.11875  87.72308 44.064377 113.02203 0 0
1409910966362 228.60823 21.245274 8.075573  87.62688 44.08151 113.028175 0 0
1409910966481 228.62724 21.234766 8.063529  87.62141 44.0781 113.03466 0 0
1409910966518 228.77823 21.222265 8.051523  87.66826 44.066196 113.0782 0 0
1409910966612 228.82036 21.298151 8.066745  87.72781 44.050053 113.07258 0 0
1409910966719 228.86781 21.23319 8.020885  87.70445 44.048256 113.09583 0 0
1409910966769 228.96161 21.282618 8.04957  87.76553 44.03198 113.10893 0 0
1409910966882 228.98979 21.247448 8.021146  87.75739 44.02974 113.123566 0 0
1409910966964 228.96338 21.224089 8.008763  87.73475 44.033775 113.11938 0 0
1409910967068 228.7074 21.495443 8.119518  87.799545 44.044533 113.00573 0 0
1409910967121 228.9173 21.727123 8.178867  88.019684 44.000546 113.01115 0 0
1409910967250 228.9602 21.792578 8.19944  88.0785 43.98969 113.01089 0 0
1409910967291 228.92505 21.88168 8.245221  88.1248 43.986954 112.983826 0 0
1409910967391 228.9425 21.927605 8.236015  88.150505 43.977394 112.97942 0 0
1409910967436 229.0775 22.124296 8.284831  88.32242 43.942837 112.972916 0 0
1409910967514 229.12401 22.25474 8.316172  88.42195 43.92255 112.95594 0 0
1409910967586 229.06406 22.131784 8.30957  88.376884 43.931408 112.9749 0 0
1409910967656 229.1113 22.044806 8.262461  88.3396 43.925835 113.00654 0 0
1409910967739 228.90594 21.86069 8.184075  88.15087 43.963463 112.986534 0 0
1409910967815 228.86848 22.045912 8.053906  88.126495 43.943386 112.935104 0 0
1409910967918 228.98584 22.025911 8.053138  88.15802 43.939766 112.97255 0 0
1409910967973 229.02864 22.148333 8.094596  88.2509 43.92461 112.95323 0 0
1409910968081 228.93692 22.10069 8.07289  88.185104 43.9362 112.94115 0 0
1409910968155 229.0212 22.008333 8.031354  88.1653 43.924168 112.98391 0 0
1409910968266 229.07552 22.034441 8.013555  88.19292 43.913647 112.98841 0 0
1409910968280 229.10886 22.003658 7.9890494  88.19074 43.909428 113.00401 0 0
1409910968447 229.11703 21.991772 7.991862  88.18198 43.91255 113.00706 0 0
1409910968492 229.1137 21.708399 7.8909245  88.00824 43.935677 113.06573 0 0
1409910968578 228.8849 21.345976 7.782474  87.70137 43.99552 113.08214 0 0
1409910968653 228.72786 21.328176 7.823255  87.62952 44.025105 113.0544 0 0
1409910968750 228.79547 21.977201 8.053971  88.05776 43.97047 112.93844 0 0
1409910968842 228.65948 21.478815 7.8952994  87.69992 44.023983 113.00451 0 0
1409910968894 228.58417 21.235039 7.8119793  87.52626 44.048046 113.03547 0 0
1409910968996 228.6627 21.306303 7.823099  87.59721 44.032265 113.04037 0 0
1409910969036 228.97874 21.665195 7.936237  87.9312 43.97289 113.05013 0 0
1409910969165 229.05244 21.603138 7.8941665  87.923775 43.965027 113.083595 0 0
1409910969236 229.07782 21.690678 7.9124217  87.986404 43.94547 113.06838 0 0
1409910969276 229.08635 21.782942 7.9353776  88.04427 43.93547 113.05091 0 0
1409910969396 229.12125 21.95323 8.035039  88.16723 43.929688 113.0244 0 0
1409910969463 228.61453 21.645481 7.951888  87.78651 44.013462 112.9619 0 0
1409910969506 228.70265 21.579115 7.9465494  87.7738 44.019585 113.0019 0 0
1409910969622 228.74677 21.541666 7.921836  87.766525 44.01393 113.023254 0 0
1409910969674 228.95073 21.765795 7.9425783  87.97548 43.95729 113.02541 0 0
1409910969765 228.9612 21.763866 7.9532943  87.97867 43.963516 113.02956 0 0
1409910969847 229.17136 22.057526 8.040131  88.23686 43.913647 113.02388 0 0
1409910969939 229.26328 21.969818 7.9922915  88.21333 43.906746 113.06075 0 0
1409910969985 229.39125 22.139805 8.0210285  88.36883 43.86573 113.05948 0 0
1409910970124 229.32426 21.927929 8.079323  88.2692 43.899845 113.085 0 0
1409910970168 229.63985 22.229921 8.155039  88.56888 43.832397 113.10497 0 0
1409910970280 229.49614 21.794336 7.9966664  88.243805 43.88448 113.15539 0 0
1409910970356 229.25917 21.465416 7.8075  87.930405 43.92768 113.1725 0 0
1409910970430 229.41411 21.46746 7.788255  87.98634 43.908855 113.2125 0 0
1409910970517 229.47218 21.052877 7.618893  87.75011 43.927006 113.31156 0 0
1409910970590 229.43053 20.581823 7.4629817  87.451904 43.970104 113.40102 0 0
1409910970730 229.51692 20.089272 7.251458  87.175026 43.992996 113.525024 0 0
1409910970772 229.67401 19.46466 6.9634113  86.84749 44.00469 113.688805 0 0
1409910970892 229.86891 19.227747 6.882474  86.77056 44.007866 113.78797 0 0
1409910970949 229.64958 18.212109 6.562904  86.07844 44.117214 113.94315 0 0
1409910971040 229.35489 17.718164 6.422057  85.66008 44.19755 113.96932 0 0
1409910971108 230.95103 18.237877 6.4877343  86.53298 44.02328 114.322655 0 0
1409910971198 231.28156 18.5856 6.566797  86.87375 43.94698 114.34364 0 0
1409910971236 231.38458 18.175846 6.3900523  86.66254 43.95935 114.45117 0 0
1409910971344 231.30605 17.155247 6.085677  86.02182 44.062527 114.63998 0 0
1409910971389 231.62234 16.266197 5.7115755  85.601326 44.080105 114.90966 0 0
1409910971495 231.75777 15.989661 5.61763  85.48979 44.092762 115.00011 0 0
1409910971578 233.59386 16.394531 5.50625  86.425964 43.87651 115.46234 0 0
1409910971683 233.8375 16.23457 5.3765492  86.425705 43.836952 115.56794 0 0
1409910971728 234.18959 16.48448 5.5626955  86.645966 43.799767 115.5863 0 0
1409910971851 233.95583 16.473295 5.55526  86.53405 43.829765 115.52802 0 0
1409910971898 233.95094 16.544857 5.435456  86.56341 43.823986 115.55474 0 0
1409910971999 234.13853 16.599401 5.359648  86.67418 43.777267 115.600655 0 0
1409910972089 234.41849 16.849674 5.3954296  86.93672 43.714245 115.62875 0 0
1409910972218 234.58208 16.783646 5.373268  86.96394 43.704037 115.69495 0 0
1409910972255 235.0789 16.434387 5.2508593  86.956955 43.6744 115.90784 0 0
1409910972328 235.17531 16.379791 5.2102213  86.95948 43.661095 115.94872 0 0
1409910972400 235.47641 16.57457 5.231198  87.206474 43.59547 115.996666 0 0
1409910972521 235.65312 16.101746 5.1273046  86.98577 43.63133 116.1482 0 0
1409910972605 236.0486 15.471654 4.948763  86.77768 43.64802 116.39969 0 0
1409910972703 235.85161 14.603151 4.8058853  86.17927 43.784584 116.54588 0 0
1409910972764 235.97421 13.851498 4.6928906  85.76236 43.87935 116.75557 0 0
1409910972884 236.14859 13.5244665 4.6289454  85.652306 43.89419 116.87964 0 0
1409910972914 236.45744 13.42595 4.565521  85.72525 43.861225 116.98961 0 0
1409910973005 236.49864 13.446003 4.586458  85.76174 43.860184 116.99674 0 0
1409910973075 236.68896 13.898568 4.6978126  86.113594 43.789894 116.95737 0 0
1409910973192 236.78839 13.839167 4.7053385  86.12988 43.78956 116.99464 0 0
1409910973276 236.97453 14.068893 4.716107  86.34449 43.729504 116.991585 0 0
1409910973360 237.13297 14.093568 4.712643  86.428856 43.700207 117.03466 0 0
1409910973458 237.18724 13.557656 4.600755  86.1564 43.75289 117.16104 0 0
1409910973512 236.65912 12.6336975 4.426836  85.369156 43.92495 117.19656 0 0
1409910973647 236.54495 12.544401 4.4322004  85.27259 43.955467 117.18612 0 0
1409910973698 236.84662 12.578776 4.4217577  85.4159 43.912918 117.26763 0 0
1409910973794 236.84843 12.513515 4.4228516  85.38307 43.924038 117.27729 0 0
1409910973850 236.86812 12.689545 4.468789  85.49941 43.90086 117.24479 0 0
1409910973947 236.99667 12.569896 4.4315753  85.49145 43.89422 117.31055 0 0
1409910973985 237.29901 13.685104 4.6549478  86.30607 43.719166 117.1613 0 0
1409910974107 237.69838 16.250483 5.3015494  88.01858 43.40591 116.72854 0 0
1409910974160 237.59291 18.438463 5.5677085  89.238434 43.108463 116.21208 0 0
1409910974278 238.57573 25.903034 7.143906  93.976105 42.16969 114.93591 0 0
1409910974326 234.71552 31.35237 6.8566537  95.47767 41.543983 112.600105 0 0
1409910974419 234.52296 37.619843 8.09586  98.90432 40.894688 111.25284 0 0
1409910974490 229.88042 43.00396 8.308815  100.09452 40.546616 108.81466 0 0
1409910974577 226.86354 49.458126 9.330104  102.52707 40.157787 106.69362 0 0
1409910974680 222.25343 48.340496 8.608138  100.32664 40.586327 105.60068 0 0
1409910974790 220.06511 40.1716 5.999635  94.84488 41.422134 106.382996 0 0
1409910974882 221.25354 26.364506 4.0702605  87.51271 42.886196 109.44023 0 0
1409910974924 227.22447 27.453087 5.1909113  90.34637 42.50633 110.95672 0 0
1409910975031 228.56062 27.90004 6.0682163  91.21013 42.48081 111.30688 0 0
1409910975081 227.88683 25.583647 5.826992  89.68579 42.84224 111.587814 0 0
1409910975191 227.49812 24.335754 5.6066537  88.81499 43.029037 111.74565 0 0
1409910975253 229.34193 25.088646 6.473672  89.95548 42.949974 112.12706 0 0
1409910975323 229.25067 24.973347 6.603542  89.93112 42.985027 112.13495 0 0
1409910975437 229.07765 24.268204 6.417734  89.44218 43.071354 112.229866 0 0
1409910975532 228.80605 22.611889 5.9235024  88.33135 43.24802 112.49099 0 0
1409910975582 228.84666 22.305677 5.8034115  88.1573 43.260624 112.56104 0 0
1409910975671 228.85907 22.120703 5.741706  88.05292 43.27013 112.60412 0 0
1409910975717 230.8299 23.60164 6.4735417  89.63991 43.028698 112.851326 0 0
1409910975827 230.63312 23.139818 5.9485025  89.29139 43.006382 112.91911 0 0
1409910975918 230.77693 22.624987 5.726758  89.018684 43.018856 113.06279 0 0
1409910975963 230.71094 22.928398 5.7853127  89.17806 42.98396 112.982864 0 0
1409910976077 230.46286 22.677656 5.782422  88.93413 43.054455 112.96539 0 0
1409910976127 230.51714 22.515442 5.7385807  88.84254 43.070156 113.01711 0 0
1409910976224 230.36412 22.111042 5.6167316  88.52583 43.12052 113.048805 0 0
1409910976316 230.29187 21.675247 5.4627604  88.217384 43.161743 113.11706 0 0
1409910976406 230.39865 21.717604 5.466706  88.2846 43.143673 113.14 0 0
1409910976448 230.36365 21.759415 5.469297  88.2954 43.139973 113.11726 0 0
1409910976551 230.24823 21.493736 5.3753905  88.08345 43.174973 113.13539 0 0
1409910976584 231.6187 21.55711 5.3234115  88.63918 43.05055 113.54807 0 0
1409910976691 231.58365 21.310091 5.243906  88.47588 43.071198 113.58922 0 0
1409910976736 231.30771 20.850756 5.3899217  88.115326 43.187317 113.58338 0 0
1409910976859 230.91766 20.910194 5.460495  88.0115 43.232788 113.463936 0 0
1409910976884 230.61302 19.45073 5.113008  87.00046 43.42552 113.684166 0 0
1409910976984 231.92995 20.304596 5.3211718  88.07195 43.223984 113.93188 0 0
1409910977034 231.88573 19.998816 5.4478908  87.86584 43.2968 113.96807 0 0
1409910977131 231.82489 19.71095 5.338177  87.66445 43.317528 114.00859 0 0
1409910977219 231.8826 19.84651 5.361159  87.760895 43.294975 113.99823 0 0
1409910977281 231.93312 19.82513 5.3097916  87.76669 43.280964 114.01511 0 0
1409910977390 231.96005 20.080261 5.360586  87.92379 43.24836 113.97266 0 0
1409910977457 232.03464 20.421524 5.424362  88.150635 43.20005 113.91539 0 0
1409910977558 232.07187 20.611406 5.4558463  88.27869 43.167057 113.88591 0 0
1409910977611 231.94678 20.482306 5.4104686  88.14797 43.189793 113.87419 0 0
1409910977727 231.5772 20.318321 5.410534  87.90198 43.259636 113.80859 0 0
1409910977784 231.53932 19.918112 5.317526  87.6423 43.30815 113.88823 0 0
1409910977899 231.544 19.914896 5.3256903  87.63819 43.31542 113.88969 0 0
1409910977962 231.51088 20.068111 5.356367  87.70948 43.305183 113.84922 0 0
1409910978064 231.4672 19.834831 5.296732  87.55241 43.328934 113.88346 0 0
1409910978110 231.42183 19.516758 5.183047  87.34508 43.356796 113.934555 0 0
1409910978235 231.4012 19.388815 5.164323  87.26583 43.375156 113.95222 0 0
1409910978286 231.4501 19.52634 5.145586  87.36304 43.338905 113.93612 0 0
1409910978391 231.48755 19.782642 5.2179165  87.52772 43.31573 113.89193 0 0
1409910978464 231.46812 19.459675 5.105742  87.32832 43.33513 113.95071 0 0
1409910978577 230.9637 19.328033 5.123802  87.05898 43.416615 113.837135 0 0
1409910978617 232.41562 20.324883 5.618529  88.2226 43.252785 114.091064 0 0
1409910978741 232.53255 20.434753 5.412591  88.31945 43.192528 114.12347 0 0
1409910978807 232.34047 20.317291 5.7047787  88.21123 43.26237 114.08117 0 0
1409910978923 232.2497 20.247318 5.711914  88.130394 43.29026 114.07219 0 0
1409910978977 232.20917 19.658424 5.545039  87.758385 43.34643 114.17521 0 0
1409910979066 232.23969 19.751862 5.560013  87.823044 43.334793 114.16432 0 0
1409910979145 232.26833 19.730064 5.537565  87.82122 43.323696 114.175156 0 0
1409910979269 232.2765 19.74388 5.5522785  87.83454 43.325417 114.17484 0 0
1409910979318 232.28859 19.59608 5.4758854  87.75184 43.329166 114.20323 0 0
1409910979404 232.26328 19.5556 5.4344664  87.70467 43.324635 114.20206 0 0
1409910979480 231.69547 18.71125 5.29651  86.96983 43.499428 114.2163 0 0
1409910979581 231.88573 18.502878 5.2404556  86.91266 43.50716 114.32693 0 0
1409910979622 231.85458 18.598072 5.2516146  86.95229 43.49849 114.29414 0 0
1409910979745 231.80849 18.586185 5.24763  86.92919 43.499844 114.280785 0 0
1409910979822 231.93552 18.60013 5.2482815  86.98911 43.485497 114.32096 0 0
1409910979859 232.01364 18.56659 5.231133  87.00405 43.47578 114.349144 0 0
1409910979984 232.00948 18.267551 5.110417  86.818504 43.499714 114.404945 0 0
1409910980032 231.9549 17.898294 4.9529166  86.567406 43.52297 114.45888 0 0
1409910980140 231.89818 17.685911 4.8966665  86.416016 43.542603 114.48974 0 0
1409910980196 233.36244 18.5306 5.2747397  87.531654 43.3625 114.76979 0 0
1409910980317 233.09995 18.122332 4.8891277  87.089325 43.39995 114.785675 0 0
1409910980361 233.13109 18.273998 5.00168  87.18457 43.41 114.77351 0 0
1409910980458 233.23718 18.542747 5.0657554  87.390015 43.37349 114.74594 0 0
1409910980518 233.32521 18.806602 5.125547  87.58717 43.334244 114.7119 0 0
1409910980619 233.26683 18.987825 5.1746354  87.66887 43.316223 114.65925 0 0
1409910980684 233.34589 18.886913 5.142448  87.6395 43.320835 114.69875 0 0
1409910980784 233.40974 18.920221 5.123581  87.68809 43.30453 114.70948 0 0
1409910980845 233.52943 19.299713 5.2415366  87.97649 43.24875 114.661224 0 0
1409910981002 233.54187 19.086914 5.300885  87.888985 43.277344 114.70972 0 0
1409910981038 233.68312 19.649908 5.4073176  88.276794 43.194298 114.629555 0 0
1409910981098 233.34125 19.533607 5.428203  88.08677 43.25469 114.55898 0 0
1409910981206 233.13536 19.697552 5.5563803  88.08725 43.295025 114.4745 0 0
1409910981266 233.21599 19.208046 5.4554167  87.830574 43.344063 114.6081 0 0
1409910981360 233.35027 19.768646 5.5841928  88.21595 43.269142 114.52948 0 0
1409910981445 233.28032 19.965143 5.6898956  88.31129 43.272316 114.46927 0 0
1409910981539 233.35115 19.999935 5.69237  88.36078 43.26406 114.48281 0 0
1409910981601 233.52989 20.33884 5.77168  88.635376 43.2012 114.4593 0 0
1409910981704 233.58022 20.353125 5.777487  88.66369 43.194687 114.46784 0 0
1409910981740 233.66667 20.546875 5.810221  88.81587 43.16078 114.451744 0 0
1409910981842 233.67656 20.530703 5.808815  88.81199 43.162525 114.45685 0 0
1409910981927 233.86182 20.953503 5.916263  89.144684 43.101353 114.420235 0 0
1409910981980 233.46771 20.917278 5.977044  88.975 43.16083 114.32112 0 0
1409910982098 233.32031 20.889233 6.0333333  88.899124 43.204765 114.29339 0 0
1409910982214 233.41937 20.542812 5.93832  88.71591 43.23599 114.39844 0 0
1409910982285 233.46802 20.734882 6.012982  88.86385 43.211536 114.375496 0 0
1409910982348 233.54573 21.153646 6.134948  89.14488 43.16823 114.31167 0 0
1409910982465 233.64423 21.41099 6.242253  89.33809 43.140884 114.287865 0 0
